,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_decisiontreeregressor__max_depth,param_decisiontreeregressor__min_samples_leaf,param_decisiontreeregressor__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
45,0.029137659072875976,0.002981386797995498,0.011661863327026368,0.0006092351075186164,6,8,2,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 2}",-82177.45936246659,-223554.42220364275,-151920.90488887829,-133039.28140091247,-104069.07168329183,-138952.2279078384,48581.66265220657,6
46,0.027077865600585938,0.0007221327687449697,0.01165628433227539,0.00044027994112264023,6,8,4,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 4}",-78007.040318034,-241204.6450068676,-153674.5842637864,-142328.7975001713,-101818.68992577257,-143406.7514029264,55995.90598795191,10
47,0.029558563232421876,0.0016676657697201347,0.012336111068725586,0.00037120214207834475,6,8,8,"{'decisiontreeregressor__max_depth': 6, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 8}",-78405.91167146924,-221137.6522545997,-157290.744720051,-126531.25575768568,-101159.2439589908,-136904.9616725593,49635.13931368703,3
48,0.03357219696044922,0.0003389609273373042,0.011489582061767579,0.0002080698705491693,,1,2,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 1, 'decisiontreeregressor__min_samples_split': 2}",-96222.08442727273,-267776.35560251196,-231904.04367548076,-207719.70498173076,-140103.33568954325,-188745.1048753079,62281.93809028531,59
49,0.03461546897888183,0.002304123896162475,0.012561368942260741,0.0013244121244173205,,1,4,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 1, 'decisiontreeregressor__min_samples_split': 4}",-103809.05364299576,-232192.78846391544,-219656.82473975696,-209562.73706602564,-127461.62900902776,-178536.6065843443,52393.395520103106,45
50,0.03049478530883789,0.0002844519940820218,0.011227226257324219,0.0002872903554483025,,1,8,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 1, 'decisiontreeregressor__min_samples_split': 8}",-90515.55114231618,-274116.6517372512,-227802.4214543637,-190401.46608863396,-171005.70161811245,-190768.3584081355,61253.21608640675,60
51,0.03278603553771973,0.002042270455863337,0.011692190170288086,0.0005478049758835968,,2,2,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 2}",-91829.37256904905,-215847.6119976741,-190964.15838177086,-185345.80583056895,-117830.3397388889,-160363.4577035904,47212.28426308264,27
52,0.03183298110961914,0.0004894906439048525,0.01167469024658203,0.0002948779415132247,,2,4,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 4}",-97812.48892527912,-244061.69971269273,-201359.13845332531,-193459.23363365384,-119576.83131928419,-171253.87840884703,54340.662880005904,36
53,0.031223487854003907,0.0016360859331245483,0.012206792831420898,0.0012594589924642134,,2,8,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 2, 'decisiontreeregressor__min_samples_split': 8}",-89595.4455725082,-220802.36379939137,-201094.36651897038,-152372.02327703682,-97240.90286846989,-152221.02040727535,52984.5324060776,19
54,0.031285333633422854,0.003262652519486352,0.01175374984741211,0.00037201307119182726,,4,2,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 2}",-92134.7014652967,-225561.18402725714,-171244.7568913083,-134550.32892470562,-102720.26328749242,-145242.24691921205,48723.93614956049,11
55,0.031143331527709962,0.0019170095785431905,0.011926031112670899,0.0007644733952717595,,4,4,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 4}",-102701.5042004859,-189591.67386107563,-184091.42005069045,-129409.84843081476,-108451.1547325852,-142849.1202551304,37044.45638462175,9
56,0.02997245788574219,0.00079768432830549,0.011556386947631836,0.0001075886656130859,,4,8,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 4, 'decisiontreeregressor__min_samples_split': 8}",-88210.82875077972,-192599.8597761675,-166884.47247040938,-124620.98105296135,-116945.28530964245,-137852.28547199207,37193.034487451616,4
57,0.028183650970458985,0.0003077897019642481,0.01103506088256836,0.0004247464452305814,,8,2,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 2}",-90331.88273486542,-223890.4606801593,-149171.37562677672,-126499.17810194186,-106985.51452317802,-139375.68233338423,46602.41405154476,7
58,0.03183670043945312,0.0031508577508690405,0.012552785873413085,0.0005944048477022458,,8,4,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 4}",-75872.24951407779,-214305.56023732526,-150917.514987043,-112111.22930513872,-109352.95914601882,-132511.90263792072,47306.53957227484,1
59,0.028128623962402344,0.0006171786986265084,0.011107110977172851,0.0001625662706818135,,8,8,"{'decisiontreeregressor__max_depth': None, 'decisiontreeregressor__min_samples_leaf': 8, 'decisiontreeregressor__min_samples_split': 8}",-77047.47355234316,-235309.29658811798,-148186.43095264284,-132069.85666861295,-112428.5507584266,-141008.3217040287,52786.150981578656,8
